Descrip,Energy_kcal,Protein_g,Saturated_fats_g,Fat_g,Carb_g,Fiber_g,Sugar_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mcg,Manganese_mg,Selenium_mcg,VitC_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,VitB6_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,id,cluster
candies gum drops no sugar or lo cal (sorbitol),354.0,0.0,0.034,0.2,88.1,0.0,70.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9642,6
candies mars snackfood us snickers almond bar,472.0,5.4,8.534,22.4,64.67,2.6,53.93,132.0,0.85,0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9605,6
mother's holiday circus animal cookies,515.0,3.8,24.7,25.3,68.3,0.8,44.3,0.0,1.5,10,63.0,98.0,192.0,0.4,0.0,0.0,0.0,0.0,0.23,0.2,1.8,0.02,0.0,0.0,0.0,0,0.0,7693,6
sugar turbinado,399.0,0.0,0.0,0.0,99.8,0.0,99.19,12.0,0.37,2,1.0,29.0,3.0,0.03,0.009,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,729,6
cookies choc chip commly prep reg higher fat enr,492.0,5.1,8.091,24.72,65.36,2.0,32.9,21.0,5.58,41,109.0,171.0,311.0,0.72,0.323,0.62,3.9,0.0,0.292,0.297,2.665,0.0579999999999999,43.0,0.03,0.0,2.01,0.0,3156,6
granola bars soft uncoated choc chip,418.0,5.65,6.061,16.57,70.2,3.8,28.92,41.0,2.19,64,176.0,237.0,251.0,1.3,0.273,1.263,11.1,0.0,0.169,0.0819999999999999,0.765,0.066,16.0,0.0,0.0,0.31,0.0,5250,6
syrups corn high-fructose,281.0,0.0,0.0,0.0,76.0,0.0,75.65,0.0,0.03,0,0.0,0.0,2.0,0.02,0.0289999999999999,0.094,0.7,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0,0.0,5291,6
dates medjool,277.0,1.81,0.0,0.15,74.97,6.7,66.47,64.0,0.9,54,62.0,696.0,1.0,0.44,0.362,0.296,0.0,0.0,0.05,0.06,1.61,0.249,15.0,0.0,7.0,0,0.0,5265,6
cookies pnut butter commly prep reg,473.0,8.92,6.751,23.82,58.15,2.1,28.58,41.0,2.11,44,156.0,202.0,463.0,0.86,0.153,0.643,6.3,0.0,0.208,0.208,3.86,0.122,27.0,0.04,9.0,3.53,0.0,8363,6
sugars granulated,387.0,0.0,0.0,0.0,99.98,0.0,99.8,1.0,0.05,0,0.0,2.0,1.0,0.01,0.0069999999999999,0.004,0.6,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0,0.0,3434,6
cereals rte general mills oatmeal crisp crunchy almond,390.0,9.89,1.1,6.69,78.09,8.2,22.89,33.0,15.0,67,167.0,336.0,212.0,1.5,0.345,0.0,17.3,0.0,0.2,0.1,6.69,0.66,19.0,0.0,0.0,1.46,0.0,5047,6
cookies animal w frstng or icing,509.0,3.0,16.2,24.1,70.09,0.9,41.1,6.0,1.57,7,5.0,96.0,257.0,0.24,0.052,0.0,11.3,0.0,0.28,0.15,1.7,0.0139999999999999,9.0,0.0,0.0,0.93,0.0,9405,6
candies krackel choc bar,512.0,6.62,15.92,26.58,63.96,2.2,52.53,158.0,1.06,13,123.0,325.0,196.0,0.49,0.02,0.0,3.5,0.8,0.05,0.19,0.26,0.04,0.0,0.0,0.0,0,0.0,5918,6
kellogg's pop-tarts ice crm shoppe frstd rainbow chip toaste,400.0,4.0,4.0,11.2,70.8,1.1,30.3,200.0,3.6,8,87.0,65.0,391.0,0.3,0.0,0.0,0.0,0.0,0.3,0.34,4.0,0.4,0.0,0.0,300.0,0,0.0,5370,6
granola bars hard plain,471.0,10.1,2.37,19.8,64.4,5.3,28.57,61.0,2.95,97,277.0,336.0,294.0,2.03,0.392,1.777,16.2,0.9,0.264,0.119,1.581,0.085,23.0,0.0,2.0,2.09,0.0,5588,6
cookies animal crackers (incl arrowroot tea biscuits ),446.0,6.9,3.463,13.8,74.1,1.1,23.3,43.0,2.75,18,114.0,100.0,407.0,0.64,0.157,0.423,7.0,0.0,0.35,0.326,3.47,0.022,14.0,0.05,0.0,0.12,0.0,8069,6
cookies sugar commly prep reg (incl vanilla),464.0,5.35,7.666,19.55,67.34,1.3,27.31,35.0,2.24,13,99.0,87.0,385.0,0.43,0.079,0.307,8.2,0.1,0.232,0.236,2.942,0.068,38.0,0.19,7.0,3.07,0.0,4818,6
cake pudding-type yel dry mix,423.0,4.0,2.469,9.8,80.0,0.7,44.21,115.0,1.57,9,253.0,63.0,860.0,0.27,0.0579999999999999,0.28,2.4,0.0,0.307,0.188,2.588,0.016,9.0,0.05,0.0,0.77,0.0,5194,6
granola bars soft uncoated choc chip,418.0,5.65,6.061,16.57,70.2,3.8,28.92,41.0,2.19,64,176.0,237.0,251.0,1.3,0.273,1.263,11.1,0.0,0.169,0.0819999999999999,0.765,0.066,16.0,0.0,0.0,0.31,0.0,4864,6
coconut meat dried (desiccated) swtnd shredded,501.0,2.88,31.468,35.49,47.67,4.5,43.17,15.0,1.92,50,107.0,337.0,262.0,1.82,0.313,2.475,16.7,0.7,0.031,0.02,0.474,0.271,8.0,0.0,0.0,0.39,0.0,6615,6
beverages cocoa mix pdr,398.0,6.67,2.377,4.0,83.73,3.7,65.55,133.0,1.19,83,315.0,712.0,504.0,1.46,0.286,0.269,5.0,0.2,0.096,0.565,0.586,0.114,6.0,0.35,1.0,0.19,0.0,9093,6
cereals rte general mills oatmeal crisp crunchy almond,390.0,9.89,1.1,6.69,78.09,8.2,22.89,33.0,15.0,67,167.0,336.0,212.0,1.5,0.345,0.0,17.3,0.0,0.2,0.1,6.69,0.66,19.0,0.0,0.0,1.46,0.0,9222,6
keebler fudge shoppe fudge stripes dk choc,487.0,4.3,14.5,21.5,70.1,3.1,39.9,0.0,2.1,43,68.0,360.0,370.0,0.4,0.0,0.0,0.0,0.0,0.27,0.18,2.0,0.01,0.0,0.0,0.0,0,0.1,1311,6
candies whatchamacallit candy bar,494.0,8.04,17.04,23.68,63.23,1.9,48.86,118.0,1.13,28,138.0,303.0,299.0,0.43,0.12,0.33,0.7,0.9,0.11,0.21,2.47,0.04,18.0,0.37,38.0,1.27,0.0,4330,6
keebler 100 cal right bites fudge shoppe mini fudge grahams,467.0,4.5,11.1,17.9,73.2,2.3,34.8,0.0,0.0,10,75.0,218.0,349.0,0.1,0.0,0.0,0.0,0.0,0.37,0.19,2.4,0.0,0.0,0.0,0.0,0,0.0,5627,6
keebler gingerbread men cookies holiday,444.0,4.9,3.9,12.8,77.9,2.1,32.9,0.0,3.5,6,5.0,35.0,420.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,3.3,0.0,0.0,0.0,0.0,0,0.0,3656,6
cookies gluten-free vanilla sndwch w creme filling,493.0,2.66,7.006,20.47,74.61,0.5,46.68,14.0,0.34,13,39.0,105.0,201.0,0.23,0.045,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,847,6
papaya cnd hvy syrup drnd,206.0,0.14,0.268,0.55,55.83,1.5,52.2,21.0,0.29,6,6.0,67.0,9.0,0.05,0.01,0.01,0.4,3.5,0.015,0.015,0.06,0.015,0.0,0.0,0.0,0,0.0,6883,6
cereals rte quaker mother's cocoa bumpers,382.0,4.21,0.31,1.61,89.91,2.7,43.12,16.0,2.06,61,166.0,226.0,452.0,1.11,0.0,0.0,0.0,0.2,0.15,0.05,1.06,0.04,15.0,0.0,9.0,2.6,0.0,1375,6
snacks nutri-grain fruit  nut bar,403.0,9.38,1.93,10.93,66.72,7.5,32.45,65.0,5.65,105,290.0,328.0,195.0,3.28,0.436,1.441,11.3,0.2,0.465,0.616,6.442,0.612,18.0,1.16,267.0,3.72,0.8,4445,6
beverages malted drk mix nat pdr dairy based,428.0,14.29,4.762,9.52,71.21,0.1,47.62,298.0,0.7,93,358.0,758.0,405.0,0.99,0.2,0.237,16.4,2.9,0.505,0.92,5.246,0.41,46.0,0.8,63.0,0.36,0.0,7839,6
candies toffee prepared-from-recipe,560.0,1.07,20.565,32.75,64.72,0.0,63.47,34.0,0.03,4,32.0,51.0,135.0,0.12,0.003,0.002,0.8,0.2,0.008,0.068,0.0289999999999999,0.009,2.0,0.11,319.0,0.94,0.0,5415,6
raisins golden seedless,302.0,3.39,0.151,0.46,79.52,4.0,59.19,53.0,1.79,35,115.0,746.0,12.0,0.32,0.363,0.308,0.7,3.2,0.008,0.191,1.142,0.323,3.0,0.0,0.0,0.12,0.0,8549,6
jams preserves marmalades swtnd w fruit juc,212.0,0.0,0.0,0.0,52.93,0.9,42.0,11.0,0.34,5,6.0,65.0,0.0,0.2,0.031,0.158,0.8,18.1,0.0279999999999999,0.022,0.203,0.012,7.0,0.0,1.0,0.13,0.0,2350,6
dulce de leche,315.0,6.84,4.534,7.35,55.35,0.0,49.74,251.0,0.17,22,193.0,350.0,129.0,0.79,0.004,0.002,2.7,2.6,0.016,0.405,0.21,0.016,11.0,0.31,74.0,0.2,0.2,3176,6
keebler chips deluxe pnut butter cups cookies,519.0,6.0,12.8,28.9,60.8,2.3,30.2,0.0,1.3,29,54.0,162.0,285.0,0.5,0.0,0.0,0.0,0.0,0.32,0.17,2.6,0.01,0.0,0.0,0.0,0,0.0,7888,6
fruit leather pieces,359.0,1.0,0.65,2.68,82.82,0.0,57.58,18.0,0.75,14,24.0,164.0,403.0,0.19,0.171,0.184,2.7,56.0,0.043,0.1,0.1,0.3,4.0,0.0,6.0,0.56,0.0,7555,6
candies hershey's milk choc w almond bites,568.0,9.76,17.39,35.73,51.72,3.6,44.59,0.0,1.5,59,227.0,471.0,74.0,1.34,0.2,0.01,3.4,1.8,0.07,0.38,0.62,0.07,0.0,0.0,0.0,0,0.0,9934,6
sauce barbecue bull's-eye original,170.0,0.91,0.101,0.67,39.95,1.0,35.29,43.0,0.69,16,22.0,263.0,1012.0,0.17,0.089,0.136,0.0,0.3,0.03,0.063,0.637,0.09,0.0,0.0,16.0,0.91,0.0,8398,6
jams and preserves,278.0,0.37,0.01,0.07,68.86,1.1,48.5,20.0,0.49,4,19.0,77.0,32.0,0.06,0.1,0.04,2.0,8.8,0.016,0.076,0.036,0.02,11.0,0.0,0.0,0.12,0.0,2223,6
cereals rte kellogg kellogg's lofat granola w raisins,381.0,9.0,1.2,5.2,80.1,7.4,27.9,36.0,3.3,68,226.0,204.0,249.0,6.3,0.32,0.0,17.3,4.0,0.63,0.71,8.3,3.33,19.0,10.0,375.0,5.85,1.8,7196,6
candies hershey's skor toffee bar,541.0,3.13,18.78,30.37,63.73,1.3,59.89,30.0,0.57,10,61.0,153.0,317.0,0.17,0.04,0.0,0.0,0.5,0.02,0.1,0.13,0.022,2.0,0.21,61.0,0.58,0.1,2002,6
candies reese's bites,521.0,11.34,18.0,29.85,55.18,3.1,48.03,112.0,0.85,63,194.0,382.0,179.0,1.06,0.3,0.65,1.6,0.8,0.15,0.21,4.33,0.1,0.0,0.0,0.0,0,0.0,7110,6
kashi tlc oatmeal raisin flax cookies,414.0,7.7,1.6,15.2,67.0,12.8,24.8,0.0,0.0,62,200.0,273.0,236.0,1.0,0.0,0.0,0.0,0.0,0.16,0.08,0.9,0.08,12.0,0.0,0.0,0,0.0,4449,6
dates  processed ,286.083,1.18,0.149,0.41,67.95,6.52,56.96,15.73,0.89,14.34,33.88,289.0,1.6,0.42,0.33,0.44,0.46,15.51,0.05,0.02,0.51,0.06,24.53,0.0,0.0,0.03,0.00083,8230,6
snack pretzel hard choc coatd,467.0,7.05,8.611,17.64,70.07,3.5,38.8,141.0,2.54,35,128.0,199.0,494.0,1.33,0.262,0.452,14.5,0.0,0.36,0.317,2.398,0.031,16.0,0.32,25.0,0.62,0.0,9280,6
cake pudding-type white enr dry mix,423.0,3.9,2.39,9.5,80.9,0.7,48.95,77.0,1.36,9,277.0,72.0,665.0,0.25,0.0559999999999999,0.278,2.7,0.0,0.28,0.18,2.425,0.018,28.0,0.04,0.0,0.08,0.0,629,6
popcorn caramel-coated wpnuts,400.0,6.4,1.04,7.8,80.7,3.8,45.36,66.0,3.91,80,127.0,355.0,177.0,1.24,0.297,0.764,3.9,0.0,0.051,0.126,1.99,0.185,16.0,0.0,4.0,0.85,0.0,1744,6
candies mounds candy bar,486.0,4.6,20.58,26.6,58.59,3.7,46.19,21.0,2.09,55,91.0,321.0,145.0,1.1,0.4,0.948,6.6,0.4,0.049,0.0579999999999999,0.277,0.09,6.0,0.0,0.0,0.19,0.0,5906,6
kellogg's pop-tarts yum-azing vanilla milkshake toaster past,398.0,4.1,3.8,11.3,70.2,2.7,23.4,200.0,3.6,7,45.0,48.0,389.0,0.3,0.0,0.0,0.0,0.0,0.3,0.34,4.0,0.4,0.0,0.0,300.0,0,0.0,7133,6
inf formula  me john  enfa  lacf lip  wiro  pow  war an dh,521.0,10.9,11.9,28.0,56.3,0.0,54.77,430.0,9.4,42,290.0,570.0,156.0,5.2,0.39,0.0,14.6,62.0,0.42,0.73,5.2,0.31,0.0,1.56,470.0,4.7,7.8,9141,6
jellies,266.0,0.15,0.005,0.02,69.95,1.0,51.22,7.0,0.19,6,6.0,54.0,30.0,0.03,0.011,0.132,0.4,0.9,0.001,0.026,0.036,0.02,2.0,0.0,0.0,0,0.0,8676,6
candies mars snack us pop'ables 3 musketeers bite size,443.0,2.59,9.921,15.17,75.94,1.3,67.0,60.0,0.58,0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9571,6
keebler iced oatmeal cookies,467.0,6.5,5.8,18.3,69.5,4.1,35.6,0.0,1.9,5,26.0,112.0,297.0,0.2,0.0,0.0,0.0,0.0,0.26,0.15,1.6,0.01,0.0,0.0,0.0,0,0.0,8901,6
inf formula mead johnson enfamil prosobee iron pdr not recon,510.0,12.5,11.37,27.0,54.3,0.0,53.0,530.0,9.0,55,420.0,600.0,180.0,6.0,0.38,0.0,14.0,60.0,0.4,0.45,5.0,0.3,0.0,1.5,450.0,6.7,7.5,306,6
cake white prep from recipe wofrstng,357.0,5.4,3.269,12.4,57.2,0.8,35.49,130.0,1.52,12,93.0,95.0,327.0,0.32,0.059,0.197,13.0,0.2,0.186,0.242,1.533,0.021,7.0,0.08,15.0,0.12,0.0,4350,6
candies mars snackfood us mm's pnut butter choc candies,529.0,10.16,18.485,29.32,56.89,4.0,47.15,88.0,1.06,81,191.0,330.0,213.0,1.49,0.452,0.963,2.8,0.5,0.152,0.074,4.329,0.095,45.0,0.19,28.0,1.26,0.0,79,6
keebler danish wedding cookies,504.0,3.9,11.6,24.1,68.3,2.6,37.9,0.0,2.1,17,55.0,84.0,267.0,0.2,0.0,0.0,0.0,0.0,0.23,0.14,1.8,0.02,0.0,0.0,0.0,0,0.0,1232,6
toaster pastries fruit,388.0,4.2,3.615,9.95,70.32,1.0,26.13,16.0,5.51,12,87.0,102.0,334.0,0.38,0.069,0.324,3.1,0.0,0.649,0.558,6.791,0.52,20.0,0.0,202.0,0.9,0.0,7328,6
keebler fudge shoppe deluxe grahams cookies,511.0,4.0,17.2,25.8,66.6,2.2,37.3,0.0,0.0,16,87.0,267.0,265.0,0.2,0.0,0.0,0.0,0.0,0.27,0.15,1.7,0.0,0.0,0.0,0.0,0,0.0,560,6
candies gumdrops starch jelly pieces,396.0,0.0,0.0,0.0,98.9,0.1,58.97,3.0,0.4,1,1.0,5.0,44.0,0.0,0.012,0.01,0.8,0.0,0.006,0.013,0.01,0.005,0.0,0.0,0.0,0,0.0,4351,6
cookies oatmeal commly prep reg,450.0,6.2,4.519,18.1,68.7,2.8,24.66,37.0,2.58,33,138.0,142.0,383.0,0.79,0.134,0.839,9.8,0.5,0.267,0.23,2.227,0.066,7.0,0.0,5.0,0.26,0.0,4498,6
kellogg's pop-tarts gingerbread toaster pastries,393.0,4.1,3.5,10.5,70.8,1.4,28.6,25.0,3.6,12,81.0,77.0,433.0,0.3,0.0,0.0,0.0,0.0,0.3,0.34,4.0,0.4,0.0,0.0,300.0,0,0.0,2408,6
girl scouts tagalongs cookies,558.0,8.1,19.2,35.3,52.2,3.5,30.9,0.0,2.1,17,37.0,217.0,371.0,0.2,0.0,0.0,0.0,0.0,0.14,0.09,4.5,0.0,0.0,0.0,0.0,0,0.0,7237,6
candies mars snackfood us dove milk choc,546.0,5.94,19.24,31.72,59.78,2.4,55.45,160.0,1.11,0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8987,6
gelatin dssrt dry mix,381.0,7.8,0.0,0.0,90.5,0.0,86.04,3.0,0.13,2,141.0,7.0,466.0,0.01,0.118,0.011,6.7,0.0,0.003,0.0409999999999999,0.009,0.001,3.0,0.0,0.0,0,0.0,2601,6
mother's cocnt cocadas cookies,500.0,5.7,12.8,25.1,65.1,3.0,27.8,0.0,2.8,21,81.0,138.0,430.0,0.6,0.0,0.0,0.0,0.0,0.33,0.25,2.8,0.06,0.0,0.0,0.0,0.45,0.0,9906,6
keebler fudge shoppe cheesecake middles original graham cook,507.0,4.2,13.8,26.2,65.5,3.2,33.2,0.0,2.6,8,21.0,198.0,259.0,0.1,0.0,0.0,0.0,0.0,0.25,0.12,1.7,0.0,0.0,0.0,0.0,0,0.0,7749,6
sweeteners tabletop fructose liq,279.0,0.0,0.0,0.0,76.1,0.1,76.0,1.0,0.11,0,0.0,0.0,2.0,0.09,0.037,0.0,0.5,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0,0.0,7571,6
inf formula  abbott nutr  similac  lo iron  pdr not recon,522.0,10.85,9.873,28.87,54.78,0.0,54.7,410.0,3.68,32,221.0,552.0,126.0,3.94,0.473,0.026,11.6,47.3,0.526,0.789,5.522,0.316,0.0,1.32,473.0,5.29,7.9,2140,6
famous amos choc chip pecan cookies,519.0,5.8,9.7,27.0,63.8,3.3,31.8,0.0,2.5,47,106.0,183.0,356.0,1.0,0.0,0.0,0.0,0.0,0.34,0.21,2.3,0.04,0.0,0.0,0.0,0,0.0,5232,6
snack gran bar general mills  nature valley  w yogu coati,423.0,5.71,1.372,11.43,74.29,4.4,40.0,286.0,1.03,62,191.0,168.0,271.0,1.58,0.173,1.297,12.3,0.0,0.905,0.542,7.302,0.708,14.0,0.01,475.0,1.7,0.0,1105,6
doughnuts cake-type choc sugared or glazed,417.0,4.5,5.132,19.9,57.4,2.2,31.92,213.0,2.27,34,162.0,106.0,215.0,0.57,0.191,0.37,4.1,0.1,0.045,0.07,0.47,0.027,17.0,0.1,12.0,0.21,0.0,3186,6
pillsbury choc chip cookies refr dough,450.0,3.82,8.73,21.26,60.75,1.7,37.67,14.0,2.03,0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,218,6
candies mars snackfood us mm's milk choc candies,492.0,4.33,13.08,21.13,71.19,2.8,63.68,105.0,1.11,44,146.0,261.0,61.0,1.61,0.344,0.329,3.3,0.5,0.079,0.213,0.27,0.025,8.0,0.53,56.0,0.36,0.0,8794,6
sunshine cheez-it mozzarella crackers,500.0,8.6,5.4,23.8,,,64.1,2.2,1.4,0,4.1,16.0,69.0,106.0,593.0,0.8,0.0,0.0,0.0,0.0,0.6,0.36,4.8,0.03,0.0,0,0.0,2715,6
syrups table blends cane15 maple,278.0,0.0,0.02,0.1,69.52,0.1,68.2,12.0,0.19,2,0.0,53.0,104.0,0.63,0.017,0.495,0.5,0.0,0.001,0.0139999999999999,0.005,0.0,0.0,0.0,0.0,0,0.0,1451,6
snacks granola bar quaker chewy 90 cal bar,408.0,4.17,2.083,8.33,79.17,4.2,29.17,333.0,1.5,71,152.0,224.0,313.0,1.23,0.307,1.389,10.1,0.5,0.189,0.076,1.064,0.122,17.0,0.03,3.0,2.23,0.0,3913,6
murray jacks vanilla wafers,438.0,4.8,3.8,11.9,78.1,1.1,37.6,0.0,2.6,10,50.0,57.0,331.0,0.4,0.0,0.0,0.0,0.0,0.35,0.23,3.0,0.02,0.0,0.0,0.0,0,0.0,9761,6
keebler vienna fingers w creme filling red fat,465.0,4.5,4.9,15.0,78.1,1.5,37.2,0.0,3.4,0,91.0,9.0,366.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,2.28,0.0,0.0,0.0,0.0,0,0.0,1590,6
toaster pastries kellogg kellogg's pop tarts strawberry,398.0,4.7,2.9,10.5,71.1,1.1,33.0,24.0,3.5,11,55.0,93.0,355.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,3.8,0.4,0.0,0.0,0.0,0,0.0,7982,6
candies  caramels  chocolate-flavor roll,387.0,1.59,0.967,3.31,87.73,0.1,56.32,36.0,0.8,22,57.0,116.0,44.0,0.4,0.13,0.047,2.2,0.0,0.0559999999999999,0.07,0.21,0.01,6.0,0.0,0.0,0.65,0.0,460,6
frosting glaz chc prep-frm-rcip w butr nfsmi recip no c-32,359.0,1.42,4.483,7.17,72.18,1.1,64.3,32.0,0.6,20,48.0,130.0,132.0,0.37,0.136,0.14,1.6,0.1,0.018,0.066,0.111,0.011,2.0,0.09,69.0,0.19,0.0,7901,6
keebler grahams cinn crisp,430.0,5.9,2.7,12.2,76.3,3.3,26.9,381.0,3.5,12,110.0,133.0,474.0,0.5,0.0,0.0,0.0,0.0,0.44,0.24,3.5,0.02,0.0,0.0,0.0,0,0.0,8527,6
candies mars snackfood us starburst fruit chews trop,409.0,0.41,8.048,8.31,82.76,0.0,58.18,0.0,0.01,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7190,6
candies mars snackfood us mm's pnut choc candies,515.0,9.57,10.169,26.13,60.48,3.7,50.75,102.0,1.16,69,190.0,347.0,50.0,1.76,0.505,0.664,4.1,0.0,0.063,0.106,3.362,0.09,55.0,0.32,22.0,2.85,0.0,2281,6
kellogg's pop-tarts frstd orange crm toaster pastries,401.0,3.9,3.9,11.5,70.6,1.1,31.8,0.0,4.6,0,44.0,47.0,387.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,4.0,0.4,0.0,0.0,300.0,0,0.0,9072,6
beverages coffee inst vanila swtnd decaff w non dairy cream,465.0,0.0,13.333,13.33,86.28,0.0,66.67,0.0,0.0,0,0.0,57.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2370,6
inf formula mead johnson enfamil premium lipil infant pdr,510.0,10.8,11.161,27.0,57.0,0.0,57.0,390.0,9.2,41,220.0,550.0,138.0,5.1,0.38,0.077,14.4,62.0,0.41,0.72,5.0,0.31,0.0,1.54,458.0,6.9,7.5,6737,6
candies nestle oh henry! bar,462.0,7.7,9.6,23.0,65.5,1.9,46.2,69.0,0.5,51,140.0,259.0,193.0,1.19,0.353,0.535,3.2,0.0,0.149,0.121,2.545,0.086,44.0,0.2,0.0,2.21,0.0,2345,6
murray old fashioned iced oatmeal cookies,459.0,5.0,5.6,17.5,71.0,1.7,32.5,0.0,2.5,9,48.0,64.0,589.0,0.3,0.0,0.0,0.0,0.0,0.33,0.0,2.7,0.01,0.0,0.0,0.0,0,0.0,662,6
cereals rte post selects blueberry morning,395.0,6.5,0.6,5.3,81.6,4.7,29.2,41.0,3.3,57,162.0,195.0,341.0,1.6,0.2,0.0,16.7,0.9,0.7,0.8,9.1,0.9,19.0,2.7,400.0,1.56,1.8,2615,6
doughnuts french crullers glazed,412.0,3.1,4.667,18.3,59.5,1.2,35.11,26.0,2.42,12,123.0,78.0,345.0,0.26,0.07,0.215,2.2,0.0,0.181,0.23,2.13,0.02,8.0,0.05,2.0,0.16,0.0,731,6
keebler fudge shoppe jumbo fudge stks vanilla,530.0,2.4,17.0,27.3,68.6,1.7,51.2,0.0,1.5,0,4.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,0.0,8708,6
snack  mixed berry bar,383.0,13.16,3.846,10.53,58.84,7.9,26.32,105.0,1.89,91,343.0,446.0,447.0,2.64,0.244,1.963,19.8,0.6,0.283,0.285,0.858,0.116,28.0,0.51,27.0,0.29,0.1,6628,6
danish pastry nut (incl almond raisin nut cinn nut),430.0,7.1,5.821,25.2,45.7,2.0,25.87,94.0,1.8,32,110.0,95.0,298.0,0.87,0.195,0.845,14.2,1.7,0.22,0.24,2.3,0.104,27.0,0.21,9.0,0.82,0.0,726,6
keebler traditions iced lemonade cookies,502.0,4.5,8.0,24.4,66.3,1.0,29.9,0.0,2.4,9,60.0,60.0,262.0,0.3,0.0,0.0,0.0,0.0,0.32,0.22,2.8,0.01,0.0,0.0,0.0,0,0.0,1243,6
mcdonald's swt 'n sour sau,170.0,0.66,0.148,1.09,39.38,0.0,35.79,6.0,0.64,6,16.0,99.0,557.0,0.08,0.037,0.047,0.0,1.2,0.178,0.042,0.396,0.033,0.0,0.0,8.0,0.71,0.0,1480,6
sweeteners tabletop saccharin (sodium saccharin),360.0,0.94,0.0,0.0,89.11,0.0,85.19,0.0,0.04,0,0.0,4.0,428.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9115,6
syrup fruit flav,261.0,0.0,0.0,0.02,65.1,0.0,65.0,0.0,0.03,1,0.0,1.0,0.0,0.06,0.0069999999999999,0.002,0.4,0.0,0.0069999999999999,0.011,0.0,0.0,0.0,0.0,0.0,0,0.0,6016,6
cereals rte kellogg kellogg's rice krispies treats crl,395.0,4.3,0.89,4.19,85.59,0.4,29.6,10.0,6.0,21,62.0,51.0,567.0,0.69,0.107,0.0,5.7,20.0,1.25,1.41,16.7,1.66,4.0,5.0,500.0,0.36,3.3,1338,6
blueberries dried swtnd,317.0,2.5,0.2,2.5,80.0,7.5,67.5,19.0,0.9,18,36.0,214.0,3.0,0.49,0.16,0.0,0.6,23.8,0.092,0.127,1.154,0.152,12.0,0.0,7.0,2.35,0.0,4543,6
keebler chips deluxe oatmeal choc chip cookies,500.0,6.4,9.4,24.1,65.3,4.4,32.3,0.0,3.2,39,76.0,185.0,332.0,0.6,0.0,0.0,0.0,0.0,0.27,0.16,1.8,0.0,0.0,0.0,0.0,0,0.0,6538,6
cookies pnut butter sndwch reg,478.0,8.8,4.995,21.1,65.6,1.9,35.44,53.0,2.6,49,188.0,192.0,368.0,1.06,0.237,0.912,7.7,0.1,0.325,0.263,3.739,0.139,15.0,0.23,1.0,1.87,0.0,6627,6
apple juc frz conc unswtnd undil wo vit c,166.0,0.51,0.06,0.37,41.0,0.4,38.83,20.0,0.91,17,25.0,448.0,25.0,0.13,0.05,0.225,0.4,2.1,0.011,0.054,0.135,0.116,1.0,0.0,0.0,0.04,0.0,8968,6
inf formula mead johnson enfamil w iron pdr,520.0,10.8,11.5,27.0,56.2,0.0,56.0,400.0,9.3,41,270.0,560.0,139.0,5.2,0.39,0.0,14.5,62.0,0.41,0.72,5.2,0.31,0.0,1.55,470.0,6.9,7.8,8500,6
candies mars snackfood us starburst fruit chews orig fruit,408.0,0.41,7.778,8.21,82.57,0.0,58.12,0.0,0.01,1,5.0,2.0,2.0,0.0,0.012,0.015,0.8,58.7,0.001,0.002,0.005,0.0,1.0,0.0,0.0,0.33,0.0,2556,6
